ID_Joueur;Poste;Period Name;Date;Jour;Unnamed: 5;TAGS;Semaine;Nombre de sance;Period Number;TDJ;MinutesJoues;Duration;Dure;Dist;Distance - Z1;Distance - Z1-2;Distance - Z1-3;Distance - Z1-3/min;Distance - Z2;Distance - Z2-4;Distance - Z2-6;Distance - Z3;Distance - Z3-6;Distance - Z4;HID 16;Distance - Z4-6/min;Distance - Z5;HID 21;Distance - Z5-6/min;Sup 24;% Marche;Running (Z3-4);Jogging & Walking (Z1-2);High Speed Running (Z5-6);High Speed Running (Z4-6);Speed - Avg;Speed - Avg (m/min);Speed - Avg (yard/min);%Vmax;Vmax;Speed Exertion;Speed Exertion /min;Accel Load;Accel Load - Density;Accel Load.1;Accel - Z1;Accel - Z1-3;Accel - Z1-3/min;Accel - Z2;Accel - Z2-3;Accel - % Z2-3;Accel - Z2-3/min;Accel - Z3;Accel - % Z3;Decel - Z1;Decel - Z1-3;Decel - Z1-3/min;Decel - Z2;Decel - Z2-3;Decel Z2-3/min;Decel - Z3;HR Exertion;HML Dist;% HMLD;Met. Load - Distance;Collisions;Running Imbalance
2768;;ECH;;;;;;;1;0,011;15,18;00:15:11;;709,13;618,98;693,95;705,36;46,46;74,97;89,16;89,16;11,41;14,19;2,78;2,78;0,18;0;0;0;0;87,29;14,19;693,95;0;2,78;2,8;46,7;51,08;204,1;17,01;3,32;0,22;407,35;0,45;5,74;1;2;0,13;1;1;50;0,07;0;0;3;4;0,26;1;1;0,07;0;911;55,91;7,88;709,13;1;0
2769;;ECH;;;;;;;1;0,011;15,18;00:15:11;;1216,13;793,71;1159,63;1216,11;80,1;365,92;422,4;422,4;56,48;56,48;0;0;0;0;0;0;0;65,27;56,48;1159,63;0;0;4,81;80,1;87,59;214,11;15,82;8,06;0,53;619,73;0,68;5,1;8;9;0,59;1;1;11,11;0,07;0;0;7;7;0,46;0;0;0;0;911;179,01;14,72;1216,12;1;0
2770;;ECH;;;;;;;1;0,011;15,18;00:15:11;;1113,08;660,01;991,47;1101,71;72,56;331,46;453,06;453,06;110,24;121,6;11,36;11,36;0,75;0;0;0;0;59,3;121,6;991,47;0;11,36;4,4;73,31;80,17;230,74;17,18;6,97;0,46;605,19;0,66;5,44;14;14;0,92;0;0;0;0;0;0;11;17;1,12;6;6;0,4;0;911;219,73;19,74;1113,06;1;0
2771;;ECH;;;;;;;1;0,011;15,18;00:15:11;;1112,5;769,88;1048,5;1109,68;73,09;278,62;342,57;342,57;61,18;63,95;2,77;2,77;0,18;0;0;0;0;69,2;63,95;1048,5;0;2,77;4,4;73,27;80,13;240,51;17,3;6,85;0,45;654,33;0,72;5,88;6;6;0,4;0;0;0;0;0;0;6;7;0,46;0;1;0,07;1;910,99;194,85;17,51;1112,45;0;0
2772;;ECH;;;;;;;1;0,011;15,18;00:15:11;;1013,53;638,74;894,35;994,83;65,52;255,61;374,69;374,69;100,48;119,08;18,6;18,6;1,23;0;0;0;0;63,02;119,08;894,35;0;18,6;4,01;66,75;73;271,97;18,43;5,65;0,37;504,34;0,55;4,98;10;11;0,72;1;1;9,09;0,07;0;0;7;9;0,59;2;2;0,13;0;911;182,73;18,03;1013,52;0;0
2773;;ECH;;;;;;;1;0,011;15,18;00:15:11;;993,18;705,17;920,25;985,13;64,88;215,08;288,01;288,01;64,88;72,93;8,05;8,05;0,53;0;0;0;0;71;72,93;920,25;0;8,05;3,92;65,41;71,54;199,83;16,49;5,23;0,34;547,92;0,6;5,52;11;11;0,72;0;0;0;0;0;0;15;15;0,99;0;0;0;0;911;155,49;15,66;993,18;0;0
2774;;ECH;;;;;;;1;0,011;15,18;00:15:11;;785,34;669,65;779,88;785,34;51,72;110,23;115,69;115,69;5,46;5,46;0;0;0;0;0;0;0;85,27;5,46;779,88;0;0;3,1;51,72;56,57;153,07;13,18;3,42;0,23;487,45;0,54;6,21;2;2;0,13;0;0;0;0;0;0;2;2;0,13;0;0;0;0;911;71,68;9,13;785,34;1;0
2775;;ECH;;;;;;;1;0,011;15,18;00:15:11;;724,41;514,21;674,29;718,95;47,35;160,08;210,2;210,2;44,66;50,12;5,46;5,46;0,36;0;0;0;0;70,98;50,12;674,29;0;5,46;2,86;47,71;52,18;211,97;17,13;4,01;0,26;407,38;0,45;5,62;6;6;0,4;0;0;0;0;0;0;10;12;0,79;2;2;0,13;0;911;125,02;17,26;724,4;2;0
2776;;ECH;;;;;;;1;0,011;15,18;00:15:11;;1014,57;747,58;947,06;995,91;65,59;199,48;266,98;266,98;48,85;67,5;18,65;18,65;1,23;0;0;0;0;73,68;67,5;947,06;0;18,65;4,01;66,82;73,08;242,86;20,31;5,52;0,36;518,7;0,57;5,11;9;10;0,66;1;1;10;0,07;0;0;8;12;0,79;4;4;0,26;0;911;118,41;11,67;1014,56;0;0
2777;;ECH;;;;;;;1;0,011;15,18;00:15:11;;885,41;758,68;873,21;880,64;58;114,53;126,71;126,71;7,43;12,18;4,75;4,75;0,31;0;0;0;0;85,69;12,18;873,21;0;4,75;3,5;58,31;63,77;197,76;18,13;4,19;0,28;499,79;0,55;5,64;2;2;0,13;0;0;0;0;0;0;0;1;0,07;1;1;0,07;0;910,99;56,74;6,41;885,4;0;0
2778;;FORCE DISSOCIE;;;;;;;2;0,006;8,82;00:08:49;;610,58;348,58;446,58;528,87;59,99;98;261,98;261,98;82,29;163,98;81,69;81,69;9,27;0;0;0;0;57,09;163,98;446,58;0;81,69;4,16;69,25;75,74;292,67;20,73;1,85;0,21;355,57;0,67;5,82;14;20;2,27;6;6;30;0,68;0;0;3;19;2,16;11;16;1,81;5;528,99;194,09;31,79;610,56;0;0
2779;;FORCE DISSOCIE;;;;;;;2;0,006;8,82;00:08:49;;557,23;331,71;402,85;500,13;56,73;71,14;225,45;225,45;97,28;154,31;57,03;57,03;6,47;0;0;0;0;59,53;154,31;402,85;0;57,03;3,79;63,2;69,12;238,19;20,18;1,3;0,15;330,97;0,63;5,94;14;17;1,93;3;3;17,65;0,34;0;0;6;19;2,16;11;13;1,47;2;529;182,79;32,8;557,17;0;1,28
2780;;FORCE DISSOCIE;;;;;;;2;0,006;8,82;00:08:49;;484,76;308,23;357,23;441,78;50,11;49;172,38;176,5;84,55;127,5;38,83;42,95;4,87;4,12;4,12;0,47;0;63,58;123,38;357,23;4,12;42,95;3,3;54,98;60,13;289,87;21,42;1,4;0,16;280,87;0,53;5,79;17;17;1,93;0;0;0;0;0;0;6;19;2,16;13;13;1,47;0;528,99;139,62;28,8;484,74;0;0
2781;;FORCE DISSOCIE;;;;;;;2;0,006;8,82;00:08:49;;570,33;339,59;438,03;517,03;58,64;98,44;230,68;230,68;79;132,24;53,24;53,24;6,04;0;0;0;0;59,54;132,24;438,03;0;53,24;3,88;64,69;70,74;280,84;20,21;1,48;0,17;354,57;0,67;6,22;14;18;2,04;4;4;22,22;0,45;0;0;11;20;2,27;8;9;1,02;1;529;182,06;31,92;570,27;0;0
2782;;FORCE DISSOCIE;;;;;;;2;0,006;8,82;00:08:49;;452,05;288,71;331,86;408,88;46,38;43,15;163,27;163,27;77,02;120,12;43,1;43,1;4,89;0;0;0;0;63,87;120,12;331,86;0;43,1;3,08;51,27;56,07;232,67;20,04;1,26;0,14;257,41;0,49;5,69;12;16;1,81;4;4;25;0,45;0;0;11;20;2,27;9;9;1,02;0;528,93;123,75;27,38;451,98;0;0
2783;;FORCE DISSOCIE;;;;;;;2;0,006;8,82;00:08:49;;497,59;327,77;377,6;454,03;51,5;49,83;169,81;169,81;76,43;119,98;43,55;43,55;4,94;0;0;0;0;65,87;119,98;377,6;0;43,55;3,39;56,44;61,72;246,75;19,95;1,44;0,16;283,38;0,54;5,69;9;11;1,25;2;2;18,18;0,23;0;0;11;18;2,04;7;7;0,79;0;528,99;123,82;24,88;497,58;0;0
2784;;FORCE INT;;;;;;;3;0,006;8,62;00:08:37;;703,49;418,76;645,25;701,17;81,37;226,49;284,7;284,7;55,92;58,21;2,29;2,29;0,27;0;0;0;0;59,53;58,21;645,25;0;2,29;4,9;81,64;89,29;209,08;16,84;5,1;0,59;373,25;0,72;5,31;9;9;1,04;0;0;0;0;0;0;9;13;1,51;4;4;0,46;0;517;154,68;21,99;703,46;2;0
2785;;FORCE INT;;;;;;;3;0,006;8,62;00:08:37;;726,31;414,06;601,72;686,43;79,66;187,66;312,23;312,23;84,71;124,57;39,86;39,86;4,63;0;0;0;0;57,01;124,57;601,72;0;39,86;5,06;84,29;92,18;228,42;19,04;5,06;0,59;340,19;0,66;4,68;7;7;0,81;0;0;0;0;0;0;8;11;1,28;3;3;0,35;0;517;167,43;23,05;726,29;0;0
2786;;FORCE INT;;;;;;;3;0,006;8,62;00:08:37;;716,23;431,22;614,63;696,55;80,84;183,41;284,97;284,97;81,92;101,56;19,64;19,64;2,28;0;0;0;0;60,21;101,56;614,63;0;19,64;4,99;83,12;90,9;262,03;19,51;4,12;0,48;386,56;0,75;5,4;7;8;0,93;1;1;12,5;0,12;0;0;13;17;1,97;4;4;0,46;0;517;153,51;21,43;716,2;0;0
2787;;FORCE INT;;;;;;;3;0,006;8,62;00:08:37;;729,75;452,19;686,41;729,71;84,69;234,22;277,52;277,52;43,3;43,3;0;0;0;0;0;0;0;61,97;43,3;686,41;0;0;5,08;84,69;92,62;221,52;15,01;4,77;0,55;370,81;0,72;5,08;6;6;0,7;0;0;0;0;0;0;10;10;1,16;0;0;0;0;516,99;117,42;16,09;729,71;0;0
2788;;FORCE INT;;;;;;;3;0,006;8,62;00:08:37;;608,64;349,6;504,96;587,65;68,2;155,36;259,01;259,01;82,69;103,65;20,96;20,96;2,43;0;0;0;0;57,44;103,65;504,96;0;20,96;4,24;70,63;77,25;229,42;18,93;2,33;0,27;299,43;0,58;4,92;7;7;0,81;0;0;0;0;0;0;10;10;1,16;0;0;0;0;516,99;139,33;22,89;608,6;2;-3,88
2789;;FORCE INT;;;;;;;3;0,006;8,62;00:08:37;;699,21;433,87;596,11;675,51;78,4;162,24;265,33;265,33;79,4;103,09;23,69;23,69;2,75;0;0;0;0;62,05;103,09;596,11;0;23,69;4,87;81,15;88,74;230,76;19,29;5,42;0,63;331,14;0,64;4,74;6;7;0,81;1;1;14,29;0,12;0;0;7;9;1,04;2;2;0,23;0;517;115,68;16,54;699,19;1;0
2790;;FORCE INT;;;;;;;3;0,006;8,62;00:08:37;;585,94;439,69;558,5;585,91;68;118,81;146,22;146,22;27,41;27,41;0;0;0;0;0;0;0;75,04;27,41;558,5;0;0;4,08;68;74,37;158,52;14,53;2,82;0,33;304,11;0,59;5,19;4;4;0,46;0;0;0;0;0;0;4;4;0,46;0;0;0;0;517;64,2;10,96;585,91;0;0
2791;;JEU;;;;;;;4;0,011;15,87;00:17:31;;2118,22;705,86;1268,41;1755,61;110,63;562,55;1370,43;1411,29;487,2;848,74;320,68;361,54;22,78;34,75;40,86;2,57;6,11;33,32;807,88;1268,41;40,86;361,54;8,01;133,48;145,97;348,27;24,67;19,07;1,2;712,24;0,75;3,36;20;21;1,32;1;1;4,76;0,06;0;0;17;23;1,45;6;6;0,38;0;952;690,55;32,6;2117,79;2;0,79
2792;;JEU;;;;;;;4;0,011;15,87;00:17:31;;1933,07;700,82;1243,37;1678,1;105,75;542,55;1174,34;1229,96;434,73;687,41;197,06;252,68;15,92;50,74;55,62;3,5;4,88;36,25;631,79;1243,37;55,62;252,68;7,31;121,81;133,22;306,98;26,01;18,7;1,18;688,69;0,72;3,56;22;22;1,39;0;0;0;0;0;0;20;25;1,58;4;5;0,32;1;951,98;553,37;28,63;1931,64;0;-0,06
2793;;JEU;;;;;;;4;0,011;15,87;00:17:31;;2166,59;657,31;1416,39;1814,98;114,37;759,08;1470,49;1507,63;398,59;748,55;312,82;349,96;22,05;24,18;37,14;2,34;12,96;30,34;711,41;1416,39;37,14;349,96;8,19;136,53;149,31;312,13;25,14;20,13;1,27;737,1;0,77;3,4;14;15;0,95;1;1;6,67;0,06;0;0;34;39;2,46;5;5;0,32;0;951,99;674,33;31,12;2164,92;1;-2,24
2794;;JEU;;;;;;;4;0,011;15,87;00:17:31;;1883,08;652,38;1210,75;1663,33;104,82;558,37;1225,88;1230;452,58;671,63;214,93;219,05;13,8;4,12;4,12;0,26;0;34,64;667,51;1210,75;4,12;219,05;7,12;118,66;129,77;260,43;21,7;15,79;0,99;606,02;0,64;3,22;13;14;0,88;1;1;7,14;0,06;0;0;12;12;0,76;0;0;0;0;951,99;487,47;25,89;1882,44;0;-1,69
2795;;JEU;;;;;;;4;0,011;15,87;00:17:31;;1987,91;761,08;1554,75;1926,55;121,4;793,67;1224,68;1224,68;371,8;431,01;59,21;59,21;3,73;0;0;0;0;38,29;431,01;1554,75;0;59,21;7,52;125,27;137;261,37;19,31;17,2;1,08;700,81;0,74;3,53;7;7;0,44;0;0;0;0;0;0;15;15;0,95;0;0;0;0;951,99;456,22;22,95;1985,86;1;3,66
2796;;JEU;;;;;;;4;0,011;15,87;00:17:31;;2035,88;694,86;1304,58;1766,57;111,32;609,72;1321,12;1340,18;461,99;730,46;249,41;268,47;16,92;19,06;19,06;1,2;0;34,13;711,4;1304,58;19,06;268,47;7,7;128,29;140,3;302,46;22,52;17,77;1,12;765,73;0,8;3,76;16;16;1,01;0;0;0;0;0;0;26;28;1,76;2;2;0,13;0;951,99;656,89;32,27;2035,05;0;0,16
2797;;JEU;;;;;;;4;0,011;15,87;00:17:31;;1907,94;724,61;1417,44;1800,56;113,46;692,83;1181,06;1181,06;383,12;488,23;105,11;105,11;6,62;0;0;0;0;37,98;488,23;1417,44;0;105,11;7,21;120,23;131,48;282,29;20,31;17,58;1,11;760,4;0,8;3,99;16;16;1,01;0;0;0;0;0;0;30;34;2,14;4;4;0,25;0;951,98;499,7;26,19;1905,67;0;3,47
2798;;JEU;;;;;;;4;0,011;15,87;00:17:31;;1851,55;740,99;1365,86;1726,2;108,78;624,87;1074,75;1108,88;360,34;484,01;89,54;123,67;7,79;27,26;34,13;2,15;6,87;40,02;449,88;1365,86;34,13;123,67;7;116,68;127,6;373,48;25,31;14,5;0,91;679,77;0,71;3,67;16;16;1,01;0;0;0;0;0;0;20;24;1,51;4;4;0,25;0;952;452,19;24,42;1850,6;0;-3,19
2799;;JEU;;;;;;;4;0,011;15,87;00:17:31;;1739,74;839,76;1364,75;1649,25;103,93;524,99;898,56;898,56;284,5;373,57;89,07;89,07;5,61;0;0;0;0;48,27;373,57;1364,75;0;89,07;6,58;109,63;119,89;247,18;20,39;13,68;0,86;667,76;0,7;3,84;15;16;1,01;1;1;6,25;0,06;0;0;22;23;1,45;1;1;0,06;0;952,01;359,94;20,69;1738,31;0;-3,02
2800;;JEU;;;;;;;4;0,011;15,87;00:17:31;;1582,56;871,27;1342;1549,68;97,65;470,73;709,49;709,49;207,68;238,76;31,08;31,08;1,96;0;0;0;0;55,05;238,76;1342;0;31,08;5,98;99,72;109,06;216,95;18,68;11,22;0,71;620,56;0,65;3,92;11;11;0,69;0;0;0;0;0;0;13;16;1,01;3;3;0,19;0;951,99;282,19;17,83;1581,3;1;-5,81
2801;;JEU;;;;;;;4;0,011;15,87;00:17:31;;1852,92;815,52;1410,92;1724,12;108,65;595,4;1029,91;1035,88;313,2;440,48;121,31;127,28;8,02;5,97;5,97;0,38;0;44,01;434,51;1410,92;5,97;127,28;7,01;116,76;127,69;273,34;22,1;16,39;1,03;636,01;0,67;3,43;12;12;0,76;0;0;0;0;0;0;19;22;1,39;3;3;0,19;0;952;413,99;22,34;1851,48;1;2,94
2802;;JEU;;;;;;;4;0,011;15,87;00:17:31;;1535,96;819,21;1311,63;1469,84;92,62;492,42;708,71;714,04;158,21;221,62;58,08;63,41;4;5,33;5,33;0,34;0;53,34;216,29;1311,63;5,33;63,41;5,81;96,79;105,85;256,64;21,46;10,96;0,69;604,34;0,63;3,93;11;14;0,88;3;3;21,43;0,19;0;0;13;16;1,01;3;3;0,19;0;951,99;262,98;17,12;1534,22;0;0
2803;;JEU;;;;;;;4;0,011;15,87;00:17:31;;1839,44;802,45;1370,01;1671,51;105,33;567,56;1012,94;1035,32;301,5;467,76;143,88;166,26;10,48;22,38;22,38;1,41;0;43,62;445,38;1370,01;22,38;166,26;6,95;115,91;126,76;257,88;23,64;16,65;1,05;643,58;0,68;3,5;17;18;1,13;1;1;5,56;0,06;0;0;12;14;0,88;2;2;0,13;0;951,97;394,22;21,43;1838,6;1;-8,92
2804;;FORCE INT;;;;;;;5;0,006;8,52;00:08:31;;463,59;302,76;373,56;427,8;50,23;70,8;160,78;160,78;54,24;89,98;35,74;35,74;4,2;0;0;0;0;65,31;89,98;373,56;0;35,74;3,27;54,43;59,53;246,53;19,86;1,22;0,14;298,85;0,58;6,45;8;9;1,06;1;1;11,11;0,12;0;0;6;11;1,29;5;5;0,59;0;511;128,85;27,79;463,55;0;-1,08
2805;;FORCE INT;;;;;;;5;0,006;8,52;00:08:31;;477,2;309,92;353,71;412;48,38;43,79;158,83;167,27;58,29;123,48;56,75;65,19;7,65;8,44;8,44;0,99;0;64,95;115,04;353,71;8,44;65,19;3,36;56,03;61,28;266,09;22,17;1,44;0,17;305,41;0,6;6,4;8;12;1,41;4;4;33,33;0,47;0;0;2;11;1,29;7;9;1,06;2;511;119,31;25;477,2;0;-3,66
2806;;FORCE INT;;;;;;;5;0,006;8,52;00:08:31;;476,97;330,02;369;433,06;50,85;38,98;146,91;146,91;64,06;107,93;43,87;43,87;5,15;0;0;0;0;69,19;107,93;369;0;43,87;3,36;56;61,25;273,3;20,35;1,32;0,15;292,55;0,57;6,13;6;9;1,06;3;3;33,33;0,35;0;0;8;13;1,53;5;5;0,59;0;510,99;111,6;23,4;476,93;0;-4,24
2807;;FORCE INT;;;;;;;5;0,006;8,52;00:08:31;;499,15;298,53;384,4;455,47;53,48;85,87;200,59;200,59;71,07;114,72;43,65;43,65;5,13;0;0;0;0;59,81;114,72;384,4;0;43,65;3,52;58,61;64,09;283,87;19,24;1,65;0,19;314,8;0,62;6,31;11;16;1,88;5;5;31,25;0,59;0;0;6;18;2,11;11;12;1,41;1;511;158;31,65;499,12;0;0
2808;;FORCE INT;;;;;;;5;0,006;8,52;00:08:31;;358,61;217,16;268,28;356,81;41,9;51,12;141,42;141,42;88,53;90,3;1,77;1,77;0,21;0;0;0;0;60,56;90,3;268,28;0;1,77;2,53;42,11;46,05;193,64;15,98;0,91;0,11;232,87;0,46;6,49;17;17;2;0;0;0;0;0;0;5;17;2;12;12;1,41;0;511;105,97;29,55;358,57;2;0
2809;;FORCE INT;;;;;;;5;0,006;8,52;00:08:31;;473,6;283,32;355,01;441,27;51,81;71,69;190,25;190,25;86,26;118,56;32,3;32,3;3,79;0;0;0;0;59,82;118,56;355,01;0;32,3;3,34;55,61;60,81;235,54;19,69;1,43;0,17;327,59;0,64;6,92;13;19;2,23;6;6;31,58;0,7;0;0;6;18;2,11;12;12;1,41;0;511;145,62;30,75;473,57;0;0
2810;;FORCE INT;;;;;;;5;0,006;8,52;00:08:31;;551,42;396,93;518,56;546,62;64,18;121,63;154,47;154,47;28,06;32,84;4,78;4,78;0,56;0;0;0;0;71,98;32,84;518,56;0;4,78;3,88;64,75;70,81;196,34;18;2,03;0,24;288,32;0,56;5,23;3;3;0,35;0;0;0;0;0;0;3;3;0,35;0;0;0;0;511;63,52;11,52;551,4;0;0
2811;;FORCE DISSOCIE;;;;;;;6;0,006;8,08;00:08:05;;733,75;370,23;628,38;720,73;89,16;258,15;363,49;363,49;92,35;105,34;12,99;12,99;1,61;0;0;0;0;50,46;105,34;628,38;0;12,99;5,45;90,77;99,27;292,77;20,74;3,39;0,42;397,6;0,82;5,42;10;10;1,24;0;0;0;0;0;0;12;13;1,61;1;1;0,12;0;485;200,63;27,34;733,72;0;0
2812;;FORCE DISSOCIE;;;;;;;6;0,006;8,08;00:08:05;;688,16;379,54;587,11;661,28;81,81;207,57;308,55;308,55;74,17;100,98;26,81;26,81;3,32;0;0;0;0;55,15;100,98;587,11;0;26,81;5,11;85,13;93,1;232,96;19,74;3,09;0,38;332,7;0,69;4,83;5;5;0,62;0;0;0;0;0;0;6;7;0,87;1;1;0,12;0;484,99;138,45;20,12;688,08;0;0
2813;;FORCE DISSOCIE;;;;;;;6;0,006;8,08;00:08:05;;563,51;387,63;518,28;563,47;69,71;130,65;175,84;175,84;45,19;45,19;0;0;0;0;0;0;0;68,79;45,19;518,28;0;0;4,18;69,71;76,24;209,19;15,46;1,84;0,23;309,74;0,64;5,5;6;6;0,74;0;0;0;0;0;0;4;5;0,62;1;1;0,12;0;485,01;79,51;14,11;563,48;0;0
2814;;FORCE DISSOCIE;;;;;;;6;0,006;8,08;00:08:05;;613,45;345,22;526,63;603,64;74,68;181,41;268,16;268,16;77,01;86,75;9,74;9,74;1,2;0;0;0;0;56,27;86,75;526,63;0;9,74;4,55;75,89;83;259,22;18,65;2,16;0,27;352,85;0,73;5,75;5;5;0,62;0;0;0;0;0;0;7;8;0,99;1;1;0,12;0;485;139,94;22,81;613,38;0;0
2815;;FORCE DISSOCIE;;;;;;;6;0,006;8,08;00:08:05;;508,38;394,05;484,85;508,34;62,89;90,8;114,29;114,29;23,49;23,49;0;0;0;0;0;0;0;77,51;23,49;484,85;0;0;3,77;62,89;68,78;179,24;15,44;1,53;0,19;316;0,65;6,22;5;5;0,62;0;0;0;0;0;0;7;7;0,87;0;0;0;0;484,99;65,38;12,86;508,35;0;0
2816;;FORCE DISSOCIE;;;;;;;6;0,006;8,08;00:08:05;;585,28;348,16;523,55;568,78;70,36;175,39;231,06;237,09;45,23;61,7;10,44;16,47;2,04;6,03;6,03;0,75;0;59,49;55,67;523,55;6,03;16,47;4,34;72,41;79,18;271,02;21,91;2,04;0,25;329,42;0,68;5,63;5;5;0,62;0;0;0;0;0;0;7;8;0,99;0;1;0,12;1;485,01;134,13;22,92;585,25;0;0
2817;;JEU FIN;;;;;;;7;0,011;15,57;00:16:24;;2031,04;643,31;1229,74;1692,85;108,66;586,43;1324,45;1385,7;463,11;799,27;274,91;336,16;21,58;50,29;61,25;3,93;10,96;31,67;738,02;1229,74;61,25;336,16;7,82;130,36;142,57;354,82;25,13;18,59;1,19;765,09;0,82;3,77;17;19;1,22;2;2;10,53;0,13;0;0;26;36;2,31;9;10;0,64;1;933,99;699,73;34,45;2029,77;1;-0,25
2818;;JEU FIN;;;;;;;7;0,011;15,35;00:16:24;;1847,28;688,18;1149,94;1550,96;101,03;461,76;1045,71;1157,54;401,02;695,78;182,93;294,76;19,2;84,04;111,83;7,28;27,79;37,25;583,95;1149,94;111,83;294,76;7,22;120,33;131,59;315,23;26,71;15,97;1,04;621,76;0,68;3,37;8;9;0,59;1;1;11,11;0,07;0;0;16;19;1,24;3;3;0,2;0;920,92;581,65;31,49;1845,35;1;-2,73
2819;;JEU FIN;;;;;;;7;0,011;15,35;00:16:24;;1998,06;701,04;1288,87;1731,64;112,8;587,83;1273,9;1295,36;442,77;707,53;243,3;264,76;17,25;21,46;21,46;1,4;0;35,09;686,07;1288,87;21,46;264,76;7,81;130,15;142,33;277,63;22,37;17,33;1,13;714,02;0,78;3,57;13;13;0,85;0;0;0;0;0;0;19;25;1,63;5;6;0,39;1;921;607,28;30,39;1996,64;0;-1,22
2820;;JEU FIN;;;;;;;7;0,011;15,2;00:16:24;;1675,5;743,63;1274,4;1560,82;102,58;530,77;924,02;929,25;286,42;398,48;106,83;112,06;7,36;5,23;5,23;0,34;0;44,38;393,25;1274,4;5,23;112,06;6,61;110,12;120,43;256,8;21,4;12,73;0,84;531,51;0,58;3,17;6;7;0,46;1;1;14,29;0,07;0;0;10;11;0,72;1;1;0,07;0;911,99;324,32;19,36;1674,38;0;-2,74
2821;;JEU FIN;;;;;;;7;0,011;15,2;00:16:24;;1811,44;784,17;1477,07;1724,49;113,34;692,9;1022,41;1026,56;247,42;333,66;82,09;86,24;5,67;4,15;4,15;0,27;0;43,29;329,51;1477,07;4,15;86,24;7,14;119,05;130,2;292,55;21,62;12,92;0,85;649,64;0,71;3,59;5;5;0,33;0;0;0;0;0;0;7;11;0,72;2;4;0,26;2;912,98;378,86;20,92;1810,73;4;0
2822;;JEU FIN;;;;;;;7;0,011;15,35;00:16:24;;1782,53;756,96;1299,83;1611,28;104,96;542,87;1009,59;1022,91;311,45;480,04;155,27;168,59;10,98;13,32;13,32;0,87;0;42,47;466,72;1299,83;13,32;168,59;6,97;116,11;126,98;310,1;23,09;13,62;0,89;657,9;0,71;3,69;11;11;0,72;0;0;0;0;0;0;19;21;1,37;1;2;0,13;1;921;463,62;26,01;1780,26;0;-0,8
2823;;JEU FIN;;;;;;;7;0,011;15,2;00:16:24;;1832,13;655,66;1270,68;1689,06;111,01;615,02;1172,72;1172,72;418,38;557,7;139,32;139,32;9,16;0;0;0;0;35,79;557,7;1270,68;0;139,32;7,22;120,41;131,68;286,1;20,58;12,14;0,8;733,78;0,8;4,01;13;13;0,85;0;0;0;0;0;0;29;37;2,43;6;8;0,53;2;912,99;541,14;29,54;1829,65;2;0,54
2824;;JEU FIN;;;;;;;7;0,011;15,35;00:16:24;;1777,85;753,19;1394,18;1689,38;110,04;640,99;1022,74;1022,74;295,2;381,75;86,55;86,55;5,64;0;0;0;0;42,37;381,75;1394,18;0;86,55;6,95;115,81;126,65;295,4;20,02;13,86;0,9;624,51;0,68;3,51;12;12;0,78;0;0;0;0;0;0;16;16;1,04;0;0;0;0;921;360,67;20,29;1776,65;2;-6,73
2825;;JEU FIN;;;;;;;7;0,011;15,2;00:16:24;;1594,26;735,09;1348,87;1547,87;101,73;613,78;856,2;856,2;199;242,42;43,42;43,42;2,85;0;0;0;0;46,11;242,42;1348,87;0;43,42;6,29;104,78;114,59;245,56;20,26;11,21;0,74;634,31;0,69;3,98;14;14;0,92;0;0;0;0;0;0;8;9;0,59;1;1;0,07;0;913;280,94;17,62;1593,77;1;-1,97
2826;;JEU FIN;;;;;;;7;0,011;15,57;00:16:24;;1524,29;859,98;1306,7;1480,25;95,01;446,72;654,5;663,87;173,55;217,15;34,23;43,6;2,8;9,37;9,37;0,6;0;56,42;207,78;1306,7;9,37;43,6;5,87;97,84;107;267,79;23,06;10,16;0,65;595,56;0,64;3,91;6;7;0,45;1;1;14,29;0,06;0;0;12;14;0,9;2;2;0,13;0;934;259,84;17,05;1523,84;1;-5,43
2827;;JEU FIN;;;;;;;7;0,011;15,2;00:16:24;;1619,47;776,72;1254,96;1488,53;97,83;478,24;840,04;840,04;233,57;361,8;128,23;128,23;8,43;0;0;0;0;47,96;361,8;1254,96;0;128,23;6,39;106,44;116,4;256,95;20,77;10,92;0,72;620,63;0,68;3,83;21;21;1,38;0;0;0;0;0;0;15;24;1,58;9;9;0,59;0;913,01;379,56;23,44;1618,98;3;0
2828;;JEU FIN;;;;;;;7;0,011;15,2;00:16:24;;1518,66;856,89;1279,51;1424,35;93,61;422,62;643,33;659,4;144,84;236,78;75,87;91,94;6,04;16,07;16,07;1,06;0;56,42;220,71;1279,51;16,07;91,94;5,99;99,81;109,15;286,48;23,95;9,3;0,61;590,1;0,65;3,89;13;14;0,92;1;1;7,14;0,07;0;0;14;18;1,18;3;4;0,26;1;912,99;276,91;18,23;1518,28;0;6,27
2829;LAT;J05;17/10/2020;samedi;6- Samedi;F/ Jmatch;Sem 42 2020;2.0;1;0,065;94,22;01:55:44;116;10770,55;3704,83;6885,44;9429,93;100,07;3180,61;6893,37;7065,84;2544,49;3885,23;1168,27;1340,74;14,23;153,68;172,47;1,83;18,79;34,4;3712,76;6885,44;172,47;1340,74;6,86;114,3;125;321,24;26,24;104,13;1,11;3309,86;0,59;3,07;67;70;0,74;3;3;4,29;0,03;0;0;70;83;0,88;11;13;0,14;2;5653,95;2763,53;25,66;10770,66;3;-2,05
